contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,symbol,type
NDXP251119P24550000,2025-11-14 17:10:03+00:00,24550.0,78.85,97.5,111.6,-27.43,-25.809183,1.0,1.0,0.2742611026763916,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24580000,2025-11-14 18:05:15+00:00,24580.0,126.2,103.4,117.4,0.0,0.0,1.0,0.0,0.2715450653839111,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24590000,2025-11-14 18:09:00+00:00,24590.0,126.0,105.5,119.4,-7.199997,-5.405403,2.0,0.0,0.2706371765136719,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24600000,2025-11-14 20:39:45+00:00,24600.0,113.59,105.8,121.7,70.89,166.01875,6.0,10.0,0.27003064571380614,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24610000,2025-11-14 19:25:15+00:00,24610.0,106.6,108.1,123.9,-23.650002,-18.15739,8.0,0.0,0.26926580656051635,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24620000,2025-11-14 18:21:29+00:00,24620.0,132.47,110.2,126.1,0.0,0.0,6.0,0.0,0.268457098827362,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24630000,2025-11-14 14:39:32+00:00,24630.0,301.2,114.1,127.9,230.62,326.7497,1.0,1.0,0.267158207397461,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24640000,2025-11-14 15:30:38+00:00,24640.0,189.15,114.7,130.2,10.550003,5.907057,2.0,2.0,0.2663781096076966,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24650000,2025-11-14 20:03:12+00:00,24650.0,99.0,116.9,132.7,-33.399994,-25.226583,5.0,1.0,0.26577348613739016,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24660000,2025-11-13 14:56:39+00:00,24660.0,83.5,120.9,134.7,0.0,0.0,,3.0,0.2645737758445739,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24670000,2025-11-14 18:41:31+00:00,24670.0,160.8,123.2,137.0,-68.95,-30.01088,2.0,0.0,0.2636620723152161,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24680000,2025-11-14 14:39:32+00:00,24680.0,321.6,125.6,139.4,234.95,271.1483,1.0,3.0,0.2628152179908753,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24690000,2025-11-13 16:02:00+00:00,24690.0,123.9,128.1,141.8,0.0,0.0,,1.0,0.26192258775711064,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24700000,2025-11-14 19:25:15+00:00,24700.0,124.8,128.6,144.6,-70.59999,-36.13101,9.0,38.0,0.2614133307647706,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24720000,2025-11-14 15:36:42+00:00,24720.0,207.3,133.9,149.7,-38.199997,-15.560081,5.0,0.0,0.25971580745697026,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24740000,2025-11-14 16:41:39+00:00,24740.0,117.85,140.8,154.4,-44.049995,-27.208153,2.0,1.0,0.2574155680084229,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24750000,2025-11-14 16:41:39+00:00,24750.0,120.1,143.5,157.1,-44.4,-26.990881,1.0,1.0,0.2565629916954041,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24760000,2025-11-14 20:03:12+00:00,24760.0,121.2,144.5,159.7,-113.90001,-48.44747,11.0,1.0,0.2555578290176392,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24770000,2025-11-14 14:50:00+00:00,24770.0,295.1,149.0,162.5,0.0,0.0,3.0,0.0,0.2547128820228577,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24790000,2025-11-13 19:53:02+00:00,24790.0,246.2,154.6,168.1,0.0,0.0,,1.0,0.25287421632766727,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24800000,2025-11-14 18:06:06+00:00,24800.0,186.0,157.5,170.9,64.3,52.834846,4.0,3.0,0.2518824049568176,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24820000,2025-11-13 19:49:51+00:00,24820.0,258.1,163.5,176.8,0.0,0.0,,2.0,0.25005136857986443,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24830000,2025-11-14 15:02:29+00:00,24830.0,298.5,164.4,179.8,0.0,0.0,1.0,0.0,0.24910914777755735,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24840000,2025-11-13 19:44:13+00:00,24840.0,248.1,169.6,182.9,0.0,0.0,,4.0,0.2482165175437927,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24850000,2025-11-14 21:10:56+00:00,24850.0,183.18,172.7,186.0,-68.32001,-27.165014,1.0,4.0,0.24727048208236693,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24860000,2025-11-13 19:45:54+00:00,24860.0,255.6,175.9,189.1,0.0,0.0,,6.0,0.24627294872283934,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24870000,2025-11-14 21:10:56+00:00,24870.0,189.63,179.1,192.3,-35.47,-15.7574415,4.0,3.0,0.24532119127273558,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24890000,2025-11-14 15:22:45+00:00,24890.0,309.8,185.7,198.9,0.0,0.0,1.0,0.0,0.24345391563415528,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24900000,2025-11-14 21:01:06+00:00,24900.0,210.0,187.2,201.4,-94.79999,-31.10236,20.0,10.0,0.24165911851882935,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24920000,2025-11-13 18:30:58+00:00,24920.0,287.04,196.0,209.1,0.0,0.0,,1.0,0.24053188674926756,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24930000,2025-11-14 20:43:23+00:00,24930.0,214.0,200.0,212.6,-8.0,-3.6036036,2.0,0.0,0.23954389003753657,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24940000,2025-11-13 18:50:38+00:00,24940.0,302.9,200.0,216.4,0.0,0.0,,1.0,0.23878668020248411,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24950000,2025-11-14 18:51:52+00:00,24950.0,225.5,202.0,232.8,-103.29999,-31.41727,5.0,3.0,0.2501009591484069,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24960000,2025-11-14 20:19:25+00:00,24960.0,210.0,201.2,240.1,-90.79999,-30.186167,7.0,2.0,0.2525728582572937,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24970000,2025-11-14 18:24:37+00:00,24970.0,239.5,203.9,240.4,32.199997,15.533042,3.0,0.0,0.24826229345321654,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24980000,2025-11-14 18:09:01+00:00,24980.0,233.5,205.7,241.8,-92.899994,-28.462008,3.0,1.0,0.24495498399734497,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P24990000,2025-11-14 15:41:05+00:00,24990.0,281.87,205.6,245.6,-28.730011,-9.249842,19.0,1.0,0.24389450876235963,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25000000,2025-11-14 20:51:36+00:00,25000.0,243.4,210.1,250.0,-71.399994,-22.681067,26.0,12.0,0.24335091983795165,False,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25010000,2025-11-14 18:45:02+00:00,25010.0,270.5,214.0,253.9,-31.5,-10.430464,2.0,4.0,0.2422675566482544,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25020000,2025-11-14 18:45:25+00:00,25020.0,276.5,217.9,257.9,34.5,14.256199,2.0,1.0,0.24122234004974363,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25040000,2025-11-14 20:30:07+00:00,25040.0,254.0,227.5,265.8,-59.0,-18.84984,3.0,2.0,0.23885152940750123,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25050000,2025-11-14 20:30:07+00:00,25050.0,258.2,230.9,269.9,-65.45001,-20.222464,4.0,3.0,0.2377166683197021,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25060000,2025-11-14 20:25:12+00:00,25060.0,260.0,235.1,274.1,-6.600006,-2.4756212,7.0,0.0,0.2366142318344116,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25070000,2025-11-14 18:04:09+00:00,25070.0,275.3,238.5,278.4,30.300003,12.367349,1.0,1.0,0.2355442199516296,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25080000,2025-11-14 18:10:30+00:00,25080.0,267.0,243.4,283.0,0.0,0.0,1.0,0.0,0.23469736562728882,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25090000,2025-11-14 18:10:30+00:00,25090.0,271.3,247.4,287.4,0.0,0.0,1.0,0.0,0.23359302181243896,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25100000,2025-11-14 20:52:11+00:00,25100.0,294.5,252.6,292.0,-51.53,-14.891772,3.0,15.0,0.23261646907806394,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25110000,2025-11-14 17:59:16+00:00,25110.0,261.0,257.2,296.5,-1.8999939,-0.72270596,2.0,1.0,0.2314758860015869,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25130000,2025-11-14 20:03:48+00:00,25130.0,236.8,266.6,305.7,-34.09999,-12.587668,7.0,1.0,0.2291794612121582,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25140000,2025-11-13 17:26:33+00:00,25140.0,289.0,271.4,309.3,0.0,0.0,,1.0,0.22694788562774654,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25150000,2025-11-14 17:12:22+00:00,25150.0,235.55,276.0,314.1,-114.490005,-32.70769,1.0,1.0,0.22581493186950682,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25160000,2025-11-14 17:36:36+00:00,25160.0,245.1,280.8,319.0,-126.369995,-34.018894,51.0,45.0,0.22470677339553832,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25170000,2025-11-14 14:45:49+00:00,25170.0,535.93,285.7,323.9,159.35999,42.31882,45.0,47.0,0.22352422906875608,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25180000,2025-11-14 20:04:11+00:00,25180.0,260.0,290.7,328.9,-30.5,-10.499139,1.0,1.0,0.22236648002624507,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25190000,2025-11-13 15:46:30+00:00,25190.0,279.4,295.8,333.9,0.0,0.0,,2.0,0.22113053047180173,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25200000,2025-11-14 18:19:01+00:00,25200.0,326.5,300.9,339.1,-20.950012,-6.029648,1.0,37.0,0.22001855733871456,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25210000,2025-11-13 17:35:27+00:00,25210.0,311.3,306.1,344.3,0.0,0.0,,2.0,0.21882838369369506,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25220000,2025-11-14 14:45:49+00:00,25220.0,570.62,311.4,349.6,0.0,0.0,45.0,0.0,0.2176591906738281,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25230000,2025-11-14 14:45:49+00:00,25230.0,576.86,316.8,354.9,0.0,0.0,45.0,0.0,0.21640607515335084,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25240000,2025-11-13 15:04:40+00:00,25240.0,267.0,320.4,360.4,0.0,0.0,,0.0,0.21527693605422973,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25250000,2025-11-13 17:35:27+00:00,25250.0,331.2,325.9,365.9,0.0,0.0,,2.0,0.2140638744544983,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25270000,2025-11-13 15:10:17+00:00,25270.0,227.7,337.1,377.1,0.0,0.0,,1.0,0.21158625335693354,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25280000,2025-11-13 15:10:17+00:00,25280.0,231.5,342.9,382.9,0.0,0.0,,1.0,0.2104285043144226,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25290000,2025-11-13 18:59:34+00:00,25290.0,465.05,351.2,388.7,0.0,0.0,,3.0,0.2091792034530639,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25300000,2025-11-13 20:52:08+00:00,25300.0,443.6,357.1,394.6,0.0,0.0,3.0,8.0,0.20794706855773923,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25320000,2025-11-14 18:35:47+00:00,25320.0,384.0,369.1,406.6,0.0,0.0,1.0,0.0,0.20541604223251342,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25350000,2025-11-13 15:57:06+00:00,25350.0,393.5,387.2,426.4,0.0,0.0,,5.0,0.20295558710098266,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25400000,2025-11-13 15:57:06+00:00,25400.0,422.32,408.5,482.0,0.0,0.0,5.0,10.0,0.22445500589370726,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25420000,2025-11-13 15:29:29+00:00,25420.0,315.5,420.2,496.0,0.0,0.0,,1.0,0.2231255971908569,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25500000,2025-11-14 15:57:40+00:00,25500.0,546.54,477.9,548.8,51.639984,10.434428,3.0,10.0,0.20978191959381104,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25550000,2025-11-14 20:29:00+00:00,25550.0,560.29,516.4,592.0,0.0,0.0,1.0,0.0,0.2125952306938171,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25560000,2025-11-14 20:29:00+00:00,25560.0,568.12,525.2,600.0,108.82001,23.692577,1.0,1.0,0.21202493915557863,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25600000,2025-11-12 15:30:36+00:00,25600.0,302.0,552.0,624.9,0.0,0.0,3.0,8.0,0.19646875926971435,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25700000,2025-11-13 18:23:08+00:00,25700.0,715.5,640.2,711.3,0.0,0.0,,1.0,0.18975877388000492,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25800000,2025-11-03 16:31:54+00:00,25800.0,338.3,729.9,799.3,0.0,0.0,1.0,3.0,0.17122715988159182,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25900000,2025-11-11 19:01:47+00:00,25900.0,443.38,801.8,930.7,0.0,0.0,2.0,5.0,0.2735820933532715,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P25910000,2025-11-13 20:58:30+00:00,25910.0,928.86,801.6,949.8,0.0,0.0,,2.0,0.2931055187225341,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P26000000,2025-11-13 20:31:15+00:00,26000.0,1030.48,868.1,1056.0,0.0,0.0,2.0,3.0,0.34184923294067376,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251119P26100000,2025-10-28 19:18:35+00:00,26100.0,455.8,959.3,1152.4,0.0,0.0,,1.0,0.35804246089935304,True,REGULAR,USD,2025-11-19,^NDX,puts
NDXP251120P20000000,2025-11-14 18:46:06+00:00,20000.0,2.75,1.4,3.3,1.25,83.33333,7.0,6.0,0.7205228143310547,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P20500000,2025-11-14 17:39:22+00:00,20500.0,2.48,1.95,3.9,-7.72,-75.68628,3.0,1.0,0.6635775830078127,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P21000000,2025-11-14 18:46:06+00:00,21000.0,4.75,2.6,4.7,-0.26999998,-5.3784857,4.0,15.0,0.6059914889526369,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P21500000,2025-11-07 21:03:02+00:00,21500.0,15.8,3.6,5.9,0.0,0.0,1.0,2.0,0.5501448794555664,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P22000000,2025-11-13 20:58:45+00:00,22000.0,12.1,5.2,7.7,0.0,0.0,2.0,9.0,0.5077716459655761,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P22400000,2025-11-14 20:59:30+00:00,22400.0,9.31,7.3,9.9,-7.1400003,-43.404255,6.0,3.0,0.46248401290893565,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P22500000,2025-11-13 20:54:20+00:00,22500.0,19.15,8.0,10.7,0.0,0.0,5.0,147.0,0.4519097778320313,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P22600000,2025-11-14 14:32:38+00:00,22600.0,42.26,8.8,11.5,23.18,121.48849,1.0,19.0,0.4408014904785156,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P22700000,2025-11-14 20:03:30+00:00,22700.0,11.03,9.8,12.6,-11.5199995,-51.08647,10.0,13.0,0.4309062647247315,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P22800000,2025-11-14 20:09:10+00:00,22800.0,13.8,10.9,13.9,-8.829999,-39.018997,4.0,16.0,0.42135435829162604,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P22900000,2025-11-14 20:58:45+00:00,22900.0,14.85,12.8,15.2,5.12,52.620758,11.0,1.0,0.4110090027618408,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23000000,2025-11-14 18:11:18+00:00,23000.0,20.05,14.5,17.0,-6.950001,-25.740742,1.0,288.0,0.4021361056518554,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23100000,2025-11-11 15:46:32+00:00,23100.0,15.25,15.9,19.2,0.0,0.0,,2.0,0.3938430367279052,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23200000,2025-11-14 15:41:33+00:00,23200.0,29.0,18.3,21.8,-12.48,-30.086788,3.0,10.0,0.38581699394226066,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23250000,2025-11-14 15:24:18+00:00,23250.0,46.0,19.7,23.2,0.0,0.0,1.0,,0.38165520084381094,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23300000,2025-11-14 14:33:50+00:00,23300.0,99.6,21.4,24.8,49.8,100.0,2.0,13.0,0.37780620979309076,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23350000,2025-11-14 15:24:18+00:00,23350.0,52.3,22.9,26.6,0.0,0.0,1.0,,0.3741975422668457,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23400000,2025-11-13 19:29:51+00:00,23400.0,42.23,24.9,28.6,0.0,0.0,12.0,14.0,0.3707643490600586,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23500000,2025-11-14 18:11:18+00:00,23500.0,37.0,29.1,32.9,-11.380001,-23.522118,10.0,145.0,0.3634325742340089,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23610000,2025-11-14 16:46:46+00:00,23610.0,34.7,31.2,46.0,0.0,0.0,1.0,,0.37200029861450196,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23630000,2025-11-14 16:28:35+00:00,23630.0,31.1,31.7,46.8,-78.7,-71.67577,2.0,,0.36957799007415765,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23650000,2025-11-14 16:28:35+00:00,23650.0,32.1,32.9,48.1,-80.4,-71.46667,2.0,,0.36813604892730717,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23700000,2025-11-14 18:40:07+00:00,23700.0,55.0,36.8,52.0,26.4,92.307686,2.0,3.0,0.3654734168624878,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23800000,2025-11-14 15:41:00+00:00,23800.0,64.8,44.0,59.3,32.9,103.134796,2.0,3.0,0.3576342923736573,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23830000,2025-11-14 14:43:29+00:00,23830.0,124.5,46.5,62.0,0.0,0.0,2.0,,0.35580325599670404,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23840000,2025-11-14 15:41:00+00:00,23840.0,68.7,47.3,62.0,0.0,0.0,2.0,,0.3536117343330383,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P23900000,2025-11-13 19:59:51+00:00,23900.0,96.7,52.6,67.7,0.0,0.0,2.0,5.0,0.349791353225708,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24000000,2025-11-14 20:03:06+00:00,24000.0,54.3,62.6,78.0,7.8999977,17.025856,4.0,54.0,0.34286965425491334,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24080000,2025-11-14 14:34:30+00:00,24080.0,238.2,70.9,87.2,0.0,0.0,1.0,,0.3370980750083924,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24100000,2025-11-14 17:08:30+00:00,24100.0,65.43,73.4,89.2,17.029999,35.185947,1.0,68.0,0.33501717845916745,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24110000,2025-11-14 15:48:23+00:00,24110.0,84.0,75.6,90.5,0.0,0.0,2.0,,0.33435342777252197,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24130000,2025-11-14 15:52:05+00:00,24130.0,91.8,78.2,93.1,0.0,0.0,2.0,,0.3329534478759766,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24180000,2025-11-14 15:47:01+00:00,24180.0,96.6,85.0,99.8,0.0,0.0,2.0,,0.3292799311447143,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24190000,2025-11-14 15:53:25+00:00,24190.0,102.0,86.4,101.2,0.0,0.0,2.0,,0.328547516593933,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24200000,2025-11-14 17:08:30+00:00,24200.0,75.89,87.8,102.7,21.09,38.4854,2.0,2.0,0.32791619050979615,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24220000,2025-11-14 14:58:33+00:00,24220.0,157.6,90.8,105.5,0.0,0.0,1.0,,0.32632738498687747,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24250000,2025-11-14 14:58:33+00:00,24250.0,164.0,95.3,110.1,0.0,0.0,1.0,,0.3242426737785339,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24290000,2025-11-14 20:28:53+00:00,24290.0,108.76,100.3,115.9,-117.44001,-51.918655,35.0,,0.32070648477554314,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24300000,2025-11-13 14:39:13+00:00,24300.0,72.9,103.4,118.1,0.0,0.0,2.0,7.0,0.32063782091140736,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24390000,2025-11-14 14:38:34+00:00,24390.0,266.4,119.3,133.8,0.0,0.0,1.0,,0.31393737216949463,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24400000,2025-11-12 17:05:15+00:00,24400.0,70.33,121.1,135.7,0.0,0.0,2.0,7.0,0.3132259382438659,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24490000,2025-11-14 16:25:13+00:00,24490.0,129.3,139.4,153.7,0.0,0.0,1.0,,0.3064797135925293,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24500000,2025-11-14 20:29:24+00:00,24500.0,150.0,139.7,155.6,52.14,53.280193,20.0,12.0,0.305484087562561,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24520000,2025-11-14 16:33:20+00:00,24520.0,132.3,146.0,160.3,-172.3,-56.565987,3.0,,0.3043168018722534,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24540000,2025-11-14 14:32:52+00:00,24540.0,398.6,148.6,164.6,0.0,0.0,1.0,,0.3026230932235718,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24550000,2025-11-14 18:06:06+00:00,24550.0,173.5,152.8,167.0,0.0,0.0,1.0,,0.3019784158325196,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24560000,2025-11-14 15:39:38+00:00,24560.0,191.0,153.2,169.2,0.0,0.0,1.0,,0.3011067662239074,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24570000,2025-11-14 14:32:52+00:00,24570.0,411.4,155.5,171.6,0.0,0.0,1.0,,0.30039914695739744,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24580000,2025-11-14 18:07:43+00:00,24580.0,169.0,159.9,174.0,0.0,0.0,1.0,,0.29966101041793813,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24600000,2025-11-14 20:39:45+00:00,24600.0,168.61,162.7,178.9,70.41,71.700615,5.0,8.0,0.29818283000946033,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24640000,2025-11-14 20:46:57+00:00,24640.0,181.1,174.9,188.9,0.0,0.0,1.0,,0.2950338289070129,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24650000,2025-11-14 20:52:11+00:00,24650.0,194.8,177.5,191.5,-242.2,-55.423344,3.0,,0.2942594531059264,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24690000,2025-11-14 17:34:35+00:00,24690.0,161.4,188.3,202.2,0.0,0.0,1.0,,0.29111235933303825,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24700000,2025-11-14 15:34:45+00:00,24700.0,265.0,191.0,205.0,181.8,218.50963,2.0,2.0,0.29035514949798574,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24710000,2025-11-14 20:46:05+00:00,24710.0,199.4,193.8,207.7,-188.19998,-48.55521,2.0,,0.28947396324157704,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24720000,2025-11-14 20:47:07+00:00,24720.0,204.0,196.7,210.6,0.0,0.0,1.0,,0.2887415486907958,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24790000,2025-11-14 18:07:43+00:00,24790.0,224.7,205.5,242.7,0.0,0.0,1.0,,0.29312649934768675,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24800000,2025-11-14 20:54:11+00:00,24800.0,233.0,208.6,245.8,-60.200012,-20.532063,4.0,3.0,0.29225866439819326,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24820000,2025-11-14 14:42:38+00:00,24820.0,433.8,215.1,252.2,0.0,0.0,1.0,,0.29058975103378293,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24830000,2025-11-14 20:46:05+00:00,24830.0,237.0,220.3,255.4,-113.79001,-32.438213,61.0,,0.2897028427886963,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24840000,2025-11-14 19:07:47+00:00,24840.0,247.4,221.6,258.6,-107.51001,-30.292189,62.0,,0.28877874161720274,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24850000,2025-11-14 20:59:43+00:00,24850.0,260.0,225.0,262.0,0.0,0.0,1.0,,0.28799387550353994,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24860000,2025-11-14 17:51:45+00:00,24860.0,240.0,228.3,265.6,0.0,0.0,1.0,,0.2873453834533691,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24870000,2025-11-14 15:00:23+00:00,24870.0,360.0,231.8,269.0,0.0,0.0,1.0,,0.28648517782211297,False,REGULAR,USD,2025-11-20,^NDX,puts
NDXP251120P24890000,2025-11-14 20:03:06+00:00,24890.0,210.6,237.5,275.7,0.0,0.0,1.0,,0.2845664042854308,False,REGULAR,USD,2025-11-20,^NDX,puts
